Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
civilianBanditMaleAgedScrubsKhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAgedScrubsKhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleAged2KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleCowboyKhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleJKhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzMachete,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzAxe,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzSpear,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPipePistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPipeRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPipeMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPipeShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzSMG,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzM60,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzDPistol,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzAK47,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzTRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzHRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzSRifle,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzPShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzAShotgun,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzLBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzXBow,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung1KhzRocketL,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzClub,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzKnife,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
civilianBanditMaleYoung2KhzBat,entityclasses,Entity,,,Civilian Bandit,,Ziviler Banditen,Bandido civil,Bandit civil,Bandit civile,民間盗賊,민간인 산적,Cywilny bandyta,Bandido civil,Гражданский бандидит,Sivil haydut,平民匪徒,平民匪徒
